square, 65, 0.3000, 0.1500
square, 69, 0.6000, 0.1500
square, 65, 0.8925, 0.1575
square, 72, 1.2012, 0.1488
square, 65, 1.4988, 0.1512
square, 77, 1.8000, 0.2550
square, 76, 2.1000, 0.1275
square, 74, 2.2425, 0.1350
square, 72, 2.4012, 0.1262
square, 74, 2.5488, 0.1288
square, 72, 2.7000, 0.1275
square, 70, 2.8475, 0.1300
square, 69, 3.0012, 0.1262
square, 70, 3.1538, 0.1238
square, 69, 3.3000, 0.1275
square, 67, 3.4550, 0.1225
square, 69, 3.9000, 0.1500
square, 72, 4.2000, 0.1500
square, 69, 4.4925, 0.1575
square, 77, 4.8012, 0.1488
square, 72, 5.0988, 0.1512
square, 81, 5.4000, 0.1275
square, 84, 5.5500, 0.1275
square, 82, 5.6925, 0.1350
square, 84, 5.8512, 0.1262
square, 81, 5.9988, 0.1288
square, 84, 6.1500, 0.1275
square, 82, 6.2975, 0.1300
square, 84, 6.4512, 0.1262
square, 81, 6.6038, 0.1238
square, 84, 6.7500, 0.1275
square, 82, 6.9050, 0.1225
square, 84, 7.0475, 0.1300
square, 77, 7.1962, 0.1312
square, 81, 7.3525, 0.1250
square, 79, 7.4975, 0.1300
square, 81, 7.6550, 0.1225
square, 77, 7.7975, 0.1300
square, 81, 7.9400, 0.1375
square, 79, 8.0962, 0.1312
square, 81, 8.2475, 0.1300
square, 77, 8.4038, 0.1238
square, 81, 8.5475, 0.1300
square, 79, 8.6988, 0.1288
square, 81, 8.8512, 0.1262
square, 74, 9.0000, 0.1275
square, 77, 9.1575, 0.1200
square, 76, 9.2988, 0.1288
square, 77, 9.4488, 0.1288
square, 74, 9.5912, 0.1362
square, 77, 9.7462, 0.1312
square, 76, 9.9000, 0.1275
square, 77, 10.0550, 0.1225
square, 74, 10.2050, 0.1225
square, 77, 10.3538, 0.1238
square, 76, 10.4988, 0.1288
square, 77, 10.6562, 0.1212
square, 71, 10.8000, 0.1500
square, 67, 11.1000, 0.1500
square, 74, 11.3925, 0.1575
square, 71, 11.7012, 0.1488
square, 77, 11.9988, 0.1512
square, 74, 12.3000, 0.1500
square, 79, 12.6000, 0.1275
square, 81, 12.7500, 0.1275
square, 79, 12.8925, 0.1350
square, 77, 13.0512, 0.1262
square, 76, 13.1988, 0.1288
square, 77, 13.3500, 0.1275
square, 76, 13.4975, 0.1300
square, 74, 13.6512, 0.1262
square, 72, 13.8038, 0.1238
square, 74, 13.9500, 0.1275
square, 72, 14.1050, 0.1225
square, 70, 14.2475, 0.1300
square, 69, 14.3962, 0.2588
square, 74, 14.7025, 0.1250
square, 72, 14.8475, 0.1300
square, 71, 15.0050, 0.1225
square, 72, 15.1475, 0.1300
square, 71, 15.2900, 0.1375
square, 69, 15.4462, 0.1312
square, 67, 15.5975, 0.1300
square, 69, 15.7538, 0.1238
square, 67, 15.8975, 0.1300
square, 65, 16.0488, 0.1288
square, 64, 16.2012, 0.1262
square, 65, 16.3500, 0.1275
square, 64, 16.5075, 0.1200
square, 62, 16.6488, 0.1288
square, 60, 16.7988, 0.2562
square, 72, 17.0912, 0.1362
square, 71, 17.2462, 0.1312
square, 72, 17.4000, 0.1500
square, 64, 17.7000, 0.1500
square, 65, 17.9925, 0.1575
square, 72, 18.3012, 0.1488
square, 64, 18.5988, 0.1512
square, 72, 18.9000, 0.1500
square, 62, 19.1975, 0.1525
square, 71, 19.5012, 0.1488
square, 72, 19.8000, 0.5100
square, 72, 21.9000, 0.1500
square, 76, 22.2000, 0.1500
square, 72, 22.4925, 0.1575
square, 79, 22.8012, 0.1488
square, 72, 23.0988, 0.1512
square, 84, 23.4000, 0.2550
square, 83, 23.7000, 0.1275
square, 81, 23.8425, 0.1350
square, 79, 24.0012, 0.1262
square, 81, 24.1488, 0.1288
square, 79, 24.3000, 0.1275
square, 77, 24.4475, 0.1300
square, 76, 24.6012, 0.1262
square, 77, 24.7538, 0.1238
square, 76, 24.9000, 0.1275
square, 74, 25.0550, 0.1225
square, 72, 25.1975, 0.1300
square, 70, 25.3462, 0.1312
square, 72, 25.5025, 0.1250
square, 81, 25.6475, 0.1300
square, 72, 25.8050, 0.1225
square, 81, 25.9475, 0.1300
square, 70, 26.0900, 0.1375
square, 81, 26.2462, 0.1312
square, 72, 26.3975, 0.1300
square, 81, 26.5538, 0.1238
square, 69, 26.6975, 0.1300
square, 81, 26.8488, 0.1288
square, 70, 27.0000, 0.1500
square, 67, 27.3000, 0.1500
square, 70, 27.5925, 0.1575
square, 67, 27.9012, 0.1488
square, 74, 28.1988, 0.1512
square, 70, 28.5000, 0.1500
square, 79, 28.8000, 0.2550
square, 77, 29.1000, 0.1275
square, 75, 29.2425, 0.1350
square, 74, 29.4012, 0.1262
square, 75, 29.5488, 0.1288
square, 74, 29.7000, 0.1275
square, 72, 29.8475, 0.1300
square, 70, 30.0012, 0.1262
square, 72, 30.1538, 0.1238
square, 70, 30.3000, 0.1275
square, 69, 30.4550, 0.1225
square, 70, 30.9000, 0.1500
square, 74, 31.2000, 0.1500
square, 70, 31.4925, 0.1575
square, 79, 31.8012, 0.1488
square, 74, 32.0988, 0.1512
square, 82, 32.4000, 0.1500
square, 73, 32.6975, 0.1525
square, 82, 33.0012, 0.1488
square, 73, 33.3038, 0.1462
square, 82, 33.6000, 0.1500
square, 73, 33.9050, 0.1450
square, 74, 34.1975, 0.1525
square, 69, 34.4962, 0.1538
square, 77, 34.8025, 0.1475
square, 74, 35.0975, 0.1525
square, 81, 35.4050, 0.1450
square, 77, 35.6975, 0.1525
square, 79, 36.0000, 0.1275
square, 77, 36.1500, 0.1275
square, 79, 36.2925, 0.1350
square, 82, 36.4512, 0.1262
square, 72, 36.5988, 0.1288
square, 82, 36.7500, 0.1275
square, 74, 36.8975, 0.1300
square, 82, 37.0512, 0.1262
square, 76, 37.2038, 0.1238
square, 82, 37.3500, 0.1275
square, 72, 37.5050, 0.1225
square, 82, 37.6475, 0.1300
square, 77, 37.7962, 0.1312
square, 76, 37.9525, 0.1250
square, 77, 38.0975, 0.1300
square, 81, 38.2550, 0.1225
square, 71, 38.3975, 0.1300
square, 81, 38.5400, 0.1375
square, 73, 38.6962, 0.1312
square, 81, 38.8475, 0.1300
square, 74, 39.0038, 0.1238
square, 81, 39.1475, 0.1300
square, 71, 39.2988, 0.1288
square, 81, 39.4512, 0.1262
square, 76, 39.6000, 0.1275
square, 74, 39.7575, 0.1200
square, 76, 39.8988, 0.1288
square, 79, 40.0488, 0.1288
square, 69, 40.1912, 0.1362
square, 79, 40.3462, 0.1312
square, 71, 40.5000, 0.1275
square, 79, 40.6550, 0.1225
square, 73, 40.8050, 0.1225
square, 79, 40.9538, 0.1238
square, 69, 41.0988, 0.1288
square, 79, 41.2562, 0.1212
square, 77, 41.4000, 0.1500
square, 74, 41.7000, 0.1500
square, 70, 41.9925, 0.1575
square, 74, 42.3012, 0.1488
square, 67, 42.5988, 0.1512
square, 77, 42.9000, 0.1500
square, 76, 43.1975, 0.1525
square, 72, 43.5012, 0.1488
square, 69, 43.8038, 0.1462
square, 72, 44.1000, 0.1500
square, 65, 44.4050, 0.1450
square, 75, 44.6975, 0.1525
square, 74, 45.0000, 0.1275
square, 77, 45.1500, 0.1275
square, 75, 45.2925, 0.1350
square, 77, 45.4512, 0.1262
square, 74, 45.5988, 0.1288
square, 77, 45.7500, 0.1275
square, 75, 45.8975, 0.1300
square, 77, 46.0512, 0.1262
square, 74, 46.2038, 0.1238
square, 77, 46.3500, 0.1275
square, 75, 46.5050, 0.1225
square, 77, 46.6475, 0.1300
square, 70, 46.7962, 0.1312
square, 74, 46.9525, 0.1250
square, 72, 47.0975, 0.1300
square, 74, 47.2550, 0.1225
square, 70, 47.3975, 0.1300
square, 74, 47.5400, 0.1375
square, 72, 47.6962, 0.1312
square, 74, 47.8475, 0.1300
square, 70, 48.0038, 0.1238
square, 74, 48.1475, 0.1300
square, 72, 48.2988, 0.1288
square, 74, 48.4512, 0.1262
square, 67, 48.6000, 0.1275
square, 70, 48.7575, 0.1200
square, 69, 48.8988, 0.1288
square, 70, 49.0488, 0.1288
square, 67, 49.1912, 0.1362
square, 70, 49.3462, 0.1312
square, 69, 49.5000, 0.1275
square, 70, 49.6550, 0.1225
square, 67, 49.8050, 0.1225
square, 70, 49.9538, 0.1238
square, 69, 50.0988, 0.1288
square, 70, 50.2562, 0.1212
square, 64, 50.4000, 0.1500
square, 60, 50.7000, 0.1500
square, 67, 50.9925, 0.1575
square, 64, 51.3012, 0.1488
square, 70, 51.5988, 0.1512
square, 67, 51.9000, 0.1500
square, 72, 52.2000, 0.1275
square, 74, 52.3500, 0.1275
square, 72, 52.4925, 0.1350
square, 70, 52.6512, 0.1262
square, 69, 52.7988, 0.1288
square, 70, 52.9500, 0.1275
square, 69, 53.0975, 0.1300
square, 67, 53.2512, 0.1262
square, 65, 53.4038, 0.1238
square, 67, 53.5500, 0.1275
square, 65, 53.7050, 0.1225
square, 63, 53.8475, 0.1300
square, 62, 53.9962, 0.2588
square, 67, 54.3025, 0.1250
square, 65, 54.4475, 0.1300
square, 64, 54.6050, 0.1225
square, 65, 54.7475, 0.1300
square, 64, 54.8900, 0.1375
square, 62, 55.0462, 0.1312
square, 60, 55.1975, 0.1300
square, 62, 55.3538, 0.1238
square, 60, 55.4975, 0.1300
square, 58, 55.6488, 0.1288
square, 57, 55.8012, 0.1262
square, 58, 55.9500, 0.1275
square, 57, 56.1075, 0.1200
square, 55, 56.2488, 0.1288
square, 53, 56.3988, 0.2562
square, 65, 56.6912, 0.1362
square, 64, 56.8462, 0.1312
square, 65, 57.0000, 0.1500
square, 57, 57.3000, 0.1500
square, 58, 57.5925, 0.1575
square, 65, 57.9012, 0.1488
square, 57, 58.1988, 0.1512
square, 65, 58.5000, 0.1500
square, 55, 58.7975, 0.1525
square, 64, 59.1012, 0.1488
square, 65, 59.4000, 1.1062
square, 57, 59.4000, 1.1062
square, 60, 59.4000, 1.1062
saw, 53, 2.1000, 0.1500
saw, 57, 2.4000, 0.1500
saw, 53, 2.6925, 0.1575
saw, 60, 3.0012, 0.1488
saw, 53, 3.2988, 0.1512
saw, 65, 3.6000, 0.2550
saw, 64, 3.9000, 0.1275
saw, 62, 4.0425, 0.1350
saw, 60, 4.2012, 0.1262
saw, 62, 4.3488, 0.1288
saw, 60, 4.5000, 0.1275
saw, 58, 4.6475, 0.1300
saw, 57, 4.8012, 0.1262
saw, 58, 4.9538, 0.1238
saw, 57, 5.1000, 0.1275
saw, 55, 5.2550, 0.1225
saw, 53, 5.4000, 0.1500
saw, 57, 5.7000, 0.1500
saw, 60, 5.9925, 0.1575
saw, 57, 6.3012, 0.1488
saw, 65, 6.5988, 0.1512
saw, 60, 6.9000, 0.1500
saw, 69, 7.2000, 0.1275
saw, 72, 7.3500, 0.1275
saw, 70, 7.4925, 0.1350
saw, 72, 7.6512, 0.1262
saw, 69, 7.7988, 0.1288
saw, 72, 7.9500, 0.1275
saw, 70, 8.0975, 0.1300
saw, 72, 8.2512, 0.1262
saw, 69, 8.4038, 0.1238
saw, 72, 8.5500, 0.1275
saw, 70, 8.7050, 0.1225
saw, 72, 8.8475, 0.1300
saw, 65, 8.9962, 0.1312
saw, 69, 9.1525, 0.1250
saw, 67, 9.2975, 0.1300
saw, 69, 9.4550, 0.1225
saw, 65, 9.5975, 0.1300
saw, 69, 9.7400, 0.1375
saw, 67, 9.8962, 0.1312
saw, 69, 10.0475, 0.1300
saw, 65, 10.2038, 0.1238
saw, 69, 10.3475, 0.1300
saw, 67, 10.4988, 0.1288
saw, 69, 10.6512, 0.1262
saw, 62, 10.8000, 0.1275
saw, 65, 10.9575, 0.1200
saw, 64, 11.0988, 0.1288
saw, 65, 11.2488, 0.1288
saw, 62, 11.3912, 0.1362
saw, 65, 11.5462, 0.1312
saw, 64, 11.7000, 0.1275
saw, 65, 11.8550, 0.1225
saw, 62, 12.0050, 0.1225
saw, 65, 12.1538, 0.1238
saw, 64, 12.2988, 0.1288
saw, 65, 12.4562, 0.1212
saw, 59, 12.6000, 0.1500
saw, 55, 12.9000, 0.1500
saw, 60, 13.1925, 0.1575
saw, 55, 13.5012, 0.1488
saw, 64, 13.7988, 0.1512
saw, 60, 14.1000, 0.1500
saw, 65, 14.4000, 0.1275
saw, 67, 14.5500, 0.1275
saw, 65, 14.6925, 0.1350
saw, 64, 14.8512, 0.1262
saw, 62, 14.9988, 0.1288
saw, 64, 15.1500, 0.1275
saw, 62, 15.2975, 0.1300
saw, 60, 15.4512, 0.1262
saw, 59, 15.6038, 0.1238
saw, 60, 15.7500, 0.1275
saw, 59, 15.9050, 0.1225
saw, 57, 16.0475, 0.1300
saw, 55, 16.1962, 0.2588
saw, 60, 16.5025, 0.1250
saw, 59, 16.6475, 0.1300
saw, 57, 16.8050, 0.1225
saw, 59, 16.9475, 0.1300
saw, 57, 17.0900, 0.1375
saw, 55, 17.2462, 0.1312
saw, 53, 17.3975, 0.1300
saw, 55, 17.5538, 0.1238
saw, 53, 17.6975, 0.1300
saw, 52, 17.8488, 0.1288
saw, 50, 18.0012, 0.1262
saw, 52, 18.1500, 0.1275
saw, 50, 18.3075, 0.1200
saw, 48, 18.4488, 0.1288
saw, 55, 18.5988, 0.1288
saw, 53, 18.7412, 0.1362
saw, 52, 18.8962, 0.1312
saw, 53, 19.0500, 0.1275
saw, 55, 19.2050, 0.2500
saw, 43, 19.5050, 0.2500
saw, 48, 20.1000, 0.1500
saw, 52, 20.4000, 0.1500
saw, 48, 20.6925, 0.1575
saw, 55, 21.0012, 0.1488
saw, 48, 21.2988, 0.1512
saw, 60, 21.6000, 0.2550
saw, 59, 21.9000, 0.1275
saw, 57, 22.0425, 0.1350
saw, 55, 22.2012, 0.1262
saw, 57, 22.3488, 0.1288
saw, 55, 22.5000, 0.1275
saw, 53, 22.6475, 0.1300
saw, 52, 22.8012, 0.1262
saw, 53, 22.9538, 0.1238
saw, 52, 23.1000, 0.1275
saw, 50, 23.2550, 0.1225
saw, 48, 23.4000, 0.1500
saw, 52, 23.7000, 0.1500
saw, 55, 23.9925, 0.1575
saw, 52, 24.3012, 0.1488
saw, 60, 24.5988, 0.1512
saw, 55, 24.9000, 0.1500
saw, 63, 25.1975, 0.1525
saw, 54, 25.5012, 0.1488
saw, 63, 25.8038, 0.1462
saw, 54, 26.1000, 0.1500
saw, 63, 26.4050, 0.1450
saw, 54, 26.6975, 0.1525
saw, 55, 27.0000, 0.2550
saw, 53, 27.3000, 0.1275
saw, 51, 27.4425, 0.1350
saw, 50, 27.6012, 0.1262
saw, 51, 27.7488, 0.1288
saw, 50, 27.9000, 0.1275
saw, 48, 28.0475, 0.1300
saw, 46, 28.2012, 0.1262
saw, 48, 28.3538, 0.1238
saw, 46, 28.5000, 0.1275
saw, 45, 28.6550, 0.1225
saw, 43, 28.8000, 0.1500
saw, 55, 29.1000, 0.1500
saw, 58, 29.3925, 0.1575
saw, 55, 29.7012, 0.1488
saw, 62, 29.9988, 0.1512
saw, 55, 30.3000, 0.1500
saw, 67, 30.6000, 0.2550
saw, 65, 30.9000, 0.1275
saw, 63, 31.0425, 0.1350
saw, 62, 31.2012, 0.1262
saw, 63, 31.3488, 0.1288
saw, 62, 31.5000, 0.1275
saw, 60, 31.6475, 0.1300
saw, 58, 31.8012, 0.1262
saw, 60, 31.9538, 0.1238
saw, 58, 32.1000, 0.1275
saw, 57, 32.2550, 0.1225
saw, 55, 32.3975, 0.1300
saw, 53, 32.5462, 0.1312
saw, 55, 32.7025, 0.1250
saw, 64, 32.8475, 0.1300
saw, 55, 33.0050, 0.1225
saw, 64, 33.1475, 0.1300
saw, 53, 33.2900, 0.1375
saw, 64, 33.4462, 0.1312
saw, 55, 33.5975, 0.1300
saw, 64, 33.7538, 0.1238
saw, 52, 33.8975, 0.1300
saw, 64, 34.0488, 0.1288
saw, 53, 34.2012, 0.1262
saw, 52, 34.3500, 0.1275
saw, 53, 34.5075, 0.1200
saw, 62, 34.6488, 0.1288
saw, 53, 34.7988, 0.1288
saw, 62, 34.9412, 0.1362
saw, 52, 35.0962, 0.1312
saw, 62, 35.2500, 0.1275
saw, 53, 35.4050, 0.1225
saw, 62, 35.5550, 0.1225
saw, 50, 35.7038, 0.1238
saw, 62, 35.8488, 0.1288
saw, 58, 36.0000, 0.1500
saw, 55, 36.3000, 0.1500
saw, 52, 36.5925, 0.1575
saw, 55, 36.9012, 0.1488
saw, 48, 37.1988, 0.1512
saw, 52, 37.5000, 0.1500
saw, 57, 37.7975, 0.1525
saw, 53, 38.1012, 0.1488
saw, 50, 38.4038, 0.1462
saw, 53, 38.7000, 0.1500
saw, 47, 39.0050, 0.1450
saw, 50, 39.2975, 0.1525
saw, 55, 39.5962, 0.1538
saw, 52, 39.9025, 0.1475
saw, 49, 40.1975, 0.1525
saw, 52, 40.5050, 0.1450
saw, 45, 40.7975, 0.1525
saw, 49, 41.0900, 0.1600
saw, 38, 41.4000, 0.1275
saw, 50, 41.5500, 0.1275
saw, 48, 41.6925, 0.1350
saw, 50, 41.8512, 0.1262
saw, 43, 41.9988, 0.1288
saw, 50, 42.1500, 0.1275
saw, 45, 42.2975, 0.1300
saw, 50, 42.4512, 0.1262
saw, 46, 42.6038, 0.1238
saw, 50, 42.7500, 0.1275
saw, 43, 42.9050, 0.1225
saw, 50, 43.0475, 0.1300
saw, 36, 43.1962, 0.1312
saw, 48, 43.3525, 0.1250
saw, 46, 43.4975, 0.1300
saw, 48, 43.6550, 0.1225
saw, 41, 43.7975, 0.1300
saw, 48, 43.9400, 0.1375
saw, 43, 44.0962, 0.1312
saw, 48, 44.2475, 0.1300
saw, 45, 44.4038, 0.1238
saw, 48, 44.5475, 0.1300
saw, 41, 44.6988, 0.1288
saw, 48, 44.8512, 0.1262
saw, 46, 45.0000, 0.1500
saw, 50, 45.3000, 0.1500
saw, 53, 45.5925, 0.1575
saw, 50, 45.9012, 0.1488
saw, 58, 46.1988, 0.1512
saw, 53, 46.5000, 0.1500
saw, 62, 46.8000, 0.1275
saw, 65, 46.9500, 0.1275
saw, 63, 47.0925, 0.1350
saw, 65, 47.2512, 0.1262
saw, 62, 47.3988, 0.1288
saw, 65, 47.5500, 0.1275
saw, 63, 47.6975, 0.1300
saw, 65, 47.8512, 0.1262
saw, 62, 48.0038, 0.1238
saw, 65, 48.1500, 0.1275
saw, 63, 48.3050, 0.1225
saw, 65, 48.4475, 0.1300
saw, 58, 48.5962, 0.1312
saw, 62, 48.7525, 0.1250
saw, 60, 48.8975, 0.1300
saw, 62, 49.0550, 0.1225
saw, 58, 49.1975, 0.1300
saw, 62, 49.3400, 0.1375
saw, 60, 49.4962, 0.1312
saw, 62, 49.6475, 0.1300
saw, 58, 49.8038, 0.1238
saw, 62, 49.9475, 0.1300
saw, 60, 50.0988, 0.1288
saw, 62, 50.2512, 0.1262
saw, 55, 50.4000, 0.1275
saw, 58, 50.5575, 0.1200
saw, 57, 50.6988, 0.1288
saw, 58, 50.8488, 0.1288
saw, 55, 50.9912, 0.1362
saw, 58, 51.1462, 0.1312
saw, 57, 51.3000, 0.1275
saw, 58, 51.4550, 0.1225
saw, 55, 51.6050, 0.1225
saw, 58, 51.7538, 0.1238
saw, 57, 51.8988, 0.1288
saw, 58, 52.0562, 0.1212
saw, 52, 52.2000, 0.1500
saw, 48, 52.5000, 0.1500
saw, 53, 52.7925, 0.1575
saw, 48, 53.1012, 0.1488
saw, 57, 53.3988, 0.1512
saw, 53, 53.7000, 0.1500
saw, 58, 54.0000, 0.1275
saw, 60, 54.1500, 0.1275
saw, 58, 54.2925, 0.1350
saw, 57, 54.4512, 0.1262
saw, 55, 54.5988, 0.1288
saw, 57, 54.7500, 0.1275
saw, 55, 54.8975, 0.1300
saw, 53, 55.0512, 0.1262
saw, 52, 55.2038, 0.1238
saw, 53, 55.3500, 0.1275
saw, 52, 55.5050, 0.1225
saw, 50, 55.6475, 0.1300
saw, 48, 55.7962, 0.2588
saw, 53, 56.1025, 0.1250
saw, 52, 56.2475, 0.1300
saw, 50, 56.4050, 0.1225
saw, 52, 56.5475, 0.1300
saw, 50, 56.6900, 0.1375
saw, 48, 56.8462, 0.1312
saw, 46, 56.9975, 0.1300
saw, 48, 57.1538, 0.1238
saw, 46, 57.2975, 0.1300
saw, 45, 57.4488, 0.1288
saw, 43, 57.6012, 0.1262
saw, 45, 57.7500, 0.1275
saw, 43, 57.9075, 0.1200
saw, 41, 58.0488, 0.1288
saw, 48, 58.1988, 0.1288
saw, 46, 58.3412, 0.1362
saw, 45, 58.4962, 0.1312
saw, 46, 58.6500, 0.1275
saw, 48, 58.8050, 0.2500
saw, 36, 59.1050, 0.2500
saw, 41, 59.4038, 1.1025
sine, 29, 59.4038, 1.1025
